"Typ";"Nazwa";"Adres";"Kod pocztowy";"Miasto";"Długość geograficzna";"Szerokość geograficzna";"Godziny odbioru";"Uwagi"
"PACZKOMAT";"Paczkomat SID02N";"Lotników Polskich 38";"21-040";"Świdnik";"22.69116";"51.21544";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Carrefour"
"POCZTA_POLSKA";"UP Stalowa Wola 7";"Marcelego Siedlanowskiego 3";"37-465";"Stalowa Wola";"22.047672271728516";"50.56767654418945";"[{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Stalowa Wola 6";"Księdza Piotra Ściegiennego 7";"37-464";"Stalowa Wola";"22.047746658325195";"50.59207534790039";"[{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Stalowa Wola 1";"Księdza Jerzego Popiełuszki 18";"37-450";"Stalowa Wola";"22.060962677001953";"50.56861114501953";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""07:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Sosnowiec 16";"Spadochroniarzy 3";"41-216";"Sosnowiec";"19.22920036315918";"50.27069854736328";"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""18:00""}]";
"POCZTA_POLSKA";"UP Sosnowiec 5";"Będzińska 8";"41-205";"Sosnowiec";"19.132600784301758";"50.292198181152344";"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Łuków 1";"Józefa Piłsudskiego 15";"21-400";"Łuków";"22.37858772277832";"51.92963409423828";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]";
"POCZTA_POLSKA";"UP Łódź 88";"Syrenki 29";"91-489";"Łódź";"19.44416046142578";"51.820743560791016";"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Łódź 84";"Chóralna 2";"93-326";"Łódź";"19.487293243408203";"51.721107482910156";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Łódź 79";"Andrzeja Sacharowa 63";"92-522";"Łódź";"19.548709869384766";"51.756229400634766";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat PUT027";"Na Skarpie 10";"06-100";"Pułtusk";"21.07987";"52.70045";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy sklepie spożywczym"
"PACZKOMAT";"Paczkomat SKI01A";"Jana III Sobieskiego 5";"96-100";"Skierniewice";"20.1503";"51.9637";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy sklepie Jysk"
"POCZTA_POLSKA";"UP Sosnowiec 8";"Wojska Polskiego 92";"41-208";"Sosnowiec";"19.163400650024414";"50.249000549316406";"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""12:00""},{""day"":""WORKING"",""from"":""08:30"",""to"":""20:00""}]";
"RUCH";"PACZKA w RUCHu: PZ-688786-55-22";"Pawłowo Żońskie 15";"62-104";"Pawłowo Żońskie";"17.175509";"52.909955";"[{""day"":""MONDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""TUESDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""WEDNESDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""THURSDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""FRIDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""21:00""},{""day"":""SUNDAY"",""from"":""10:00"",""to"":""19:00""}]";
"RUCH";"PACZKA w RUCHu: KT-688903-51-84";"KLECZA DOLNA 6 (sklep)";"34-104";"Klecza Dolna";"19.554277";"49.869214";"[{""day"":""MONDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""TUESDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""WEDNESDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""THURSDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""FRIDAY"",""from"":""05:30"",""to"":""16:30""},{""day"":""SATURDAY"",""from"":""05:30"",""to"":""14:00""},{""day"":""SUNDAY"",""from"":""08:00"",""to"":""14:00""}]";
"PACZKOMAT";"Paczkomat GLU02ML";"Wyszyńskiego 9A";"48-340";"Głuchołazy";"17.3902";"50.31761";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy PSB Mrówka"
"POCZTA_POLSKA_ZABKA";"Sklep Żabka";"Bohaterów Getta 4";"59-900";"Zgorzelec";"15.008066177368164";"51.149749755859375";"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""23:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""23:00""}]";
"PACZKOMAT";"Paczkomat GDY05ML";"Morska 116";"81-225";"Gdynia";"18.49621";"54.53219";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Stacja paliw eMila"
"POCZTA_POLSKA";"UP Łódź 58";"Generała Jarosława Dąbrowskiego 91";"93-201";"Łódź";"19.495357513427734";"51.7365837097168";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Jeziorany";"Michała Kajki 26";"11-320";"Jeziorany";"20.745569229125977";"53.97431945800781";"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Jelenia Góra 14";"Tadeusza Sygietyńskiego 8";"58-508";"Jelenia Góra";"15.757240295410156";"50.920433044433594";"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Jelenia Góra 12";"Fryderyka Chopina 10";"58-570";"Jelenia Góra";"15.644692420959473";"50.84819030761719";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]";
"POCZTA_POLSKA";"UP Lwówek Śląski 1";"Ignacego Daszyńskiego 1";"59-600";"Lwówek Śląski";"15.591123580932617";"51.109535217285156";"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""15:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:30""}]";
"POCZTA_POLSKA";"UP Mława 1";"Żwirki 2";"06-500";"Mława";"20.38286781311035";"53.11323165893555";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]";
"POCZTA_POLSKA";"UP Mirków";"Wolności 42/44";"55-095";"Mirków";"17.155099868774414";"51.165836334228516";"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""19:00""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"FUP Wałbrzych 1";"Marszałka Józefa Piłsudskiego 76";"58-301";"Wałbrzych";"16.29562759399414";"50.77191925048828";"[{""day"":""MONDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""TUESDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""WEDNESDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""THURSDAY"",""from"":""11:00"",""to"":""18:00""},{""day"":""FRIDAY"",""from"":""11:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Sosnowiec 1";"3 Maja 24";"41-200";"Sosnowiec";"19.129899978637695";"50.27989959716797";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat GDA08N";"Dąbrowszczaków 20";"80-365";"Gdańsk";"18.60249";"54.41142";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"przy Biedronce"
"POCZTA_POLSKA_ZABKA";"Sklep Żabka";"Bohaterów Getta 4";"59-900";"Zgorzelec";"15.008066177368164";"51.149749755859375";"[{""day"":""SATURDAY"",""from"":""06:00"",""to"":""23:00""},{""day"":""WORKING"",""from"":""06:00"",""to"":""23:00""}]";
"PACZKOMAT";"Paczkomat WAW35B";"al. Krakowska 274";"02-210";"Warszawa";"20.9635";"52.19528";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy sklepie WSM Ochota"
"PACZKOMAT";"Paczkomat KRA02C";"Kapelanka 30";"30-347";"Kraków";"19.92532";"50.03799";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Stacja paliw R8"
"PACZKOMAT";"Paczkomat CHW01A";"Mikołaja Reja 14";"59-225";"Chojnów";"15.93647";"51.27228";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie POLOmarket"
"POCZTA_POLSKA";"UP Jędrzejów 1";"Stefana Okrzei 26";"28-300";"Jędrzejów";"20.292123794555664";"50.646385192871094";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Częstochowa 25";"Ojca Augustyna Kordeckiego 2";"42-225";"Częstochowa";"19.09642791748047";"50.8105583190918";"[{""day"":""SATURDAY"",""from"":""09:00"",""to"":""16:30""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat LUB06N";"Warszawska 61A";"20-803";"Lublin";"22.51701";"51.25689";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Stokrotka"
"POCZTA_POLSKA";"UP Częstochowa 24";"Krzysztofa Kamila Baczyńskiego 6";"42-224";"Częstochowa";"19.125930786132812";"50.837310791015625";"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"RUCH";"PACZKA w RUCHu: RZ-693812-09-35";"GIEDLAROWA 44";"37-305";"Giedlarowa";"22.422907";"50.233729";"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""21:00""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""21:00""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""21:00""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""21:00""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""21:00""},{""day"":""SATURDAY"",""from"":""06:00"",""to"":""21:00""},{""day"":""SUNDAY"",""from"":""09:00"",""to"":""18:00""}]";
"POCZTA_POLSKA";"UP Winnica";"Pułtuska 25";"06-120";"Winnica";"20.948974609375";"52.64447021484375";"[{""day"":""MONDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""TUESDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""WEDNESDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""THURSDAY"",""from"":""08:30"",""to"":""14:30""},{""day"":""FRIDAY"",""from"":""09:00"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat BIS03N";"1 Maja 7A";"11-300";"Biskupiec";"20.95177";"53.86427";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy Centrum Handlowym Karuzela"
"PACZKOMAT";"Paczkomat POB01A";"Kościuszki 2";"62-010";"Pobiedziska";"17.286";"52.47729";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Parking budynku handlowo-usługowego"
"PACZKOMAT";"Paczkomat CRS556";"Powstania Styczniowego 26";"16-070";"Choroszcz";"22.98729";"53.14868";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy sklepie budowlanym Plus"
"PACZKOMAT";"Paczkomat WRO25A";"Inżynierska 19";"53-228";"Wrocław";"16.99037";"51.09488";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy sklepie Społem Południe"
"RUCH";"PACZKA w RUCHu: OL-106526-09-05";"Dworcowa 1A";"14-400";"Pasłęk";"19.656553";"54.058085";"[{""day"":""MONDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""06:00"",""to"":""17:00""},{""day"":""SATURDAY"",""from"":""06:00"",""to"":""14:00""}]";
"POCZTA_POLSKA";"UP Warszawa 48";"Aleja Niepodległości 121/123";"02-588";"Warszawa";"21.011451721191406";"52.199344635009766";"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat GDY07A";"Batorego 4";"81-327";"Gdynia";"18.53988";"54.51854";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy Centrum Handlowym Batory"
"RUCH";"PACZKA w RUCHu: PZ-118299-61-44";"Zielonogórska 14";"68-100";"Kotowice";"15.36343";"51.79753";"[{""day"":""MONDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""WEDNESDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""THURSDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""SATURDAY"",""from"":""07:00"",""to"":""20:00""},{""day"":""SUNDAY"",""from"":""10:00"",""to"":""18:00""}]";
"POCZTA_POLSKA";"UP Warszawa 127";"Ostrzycka 2/4";"04-043";"Warszawa";"21.078880310058594";"52.23433303833008";"[{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"PACZKOMAT";"Paczkomat ZWC532";"Legionów 45";"34-300";"Żywiec";"19.19247";"49.68883";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Tesco"
"PACZKOMAT";"Paczkomat LUB06N";"Warszawska 61A";"20-803";"Lublin";"22.51701";"51.25689";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Stokrotka"
"PACZKOMAT";"Paczkomat KON01A";"Szpitalna 12";"62-500";"Konin";"18.24481";"52.20163";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie POLOmarket"
"RUCH";"PACZKA w RUCHu: PZ-130989-61-45";"Zielonogórska 1";"68-100";"Urzuty";"15.413312";"51.789455";"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""SATURDAY"",""from"":""08:00"",""to"":""20:00""},{""day"":""SUNDAY"",""from"":""10:00"",""to"":""16:00""}]";
"POCZTA_POLSKA";"UP Warszawa 139";"Odkryta 44C";"03-148";"Warszawa";"20.940595626831055";"52.33279800415039";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""21:00""}]";
"PACZKOMAT";"Paczkomat KEP01ML";"Broniewskiego 2A";"63-600";"Kępno";"17.98659";"51.2816";"[{""day"":""MONDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""TUESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""WEDNESDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""THURSDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""FRIDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SATURDAY"",""from"":""00:00"",""to"":""24:00""},{""day"":""SUNDAY"",""from"":""00:00"",""to"":""24:00""}]";"Przy markecie Intermarche"
"POCZTA_POLSKA";"UP Mikołów 1";"Franciszka Żwirki i Stanisława Wigury 11";"43-190";"Mikołów";"18.89727210998535";"50.168025970458984";"[{""day"":""SATURDAY"",""from"":""07:00"",""to"":""13:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Mikołajki k. Mrągowa";"3 Maja 8";"11-730";"Mikołajki";"21.571922302246094";"53.801910400390625";"[{""day"":""MONDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""TUESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""WEDNESDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""THURSDAY"",""from"":""09:00"",""to"":""17:00""},{""day"":""FRIDAY"",""from"":""09:30"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Międzyrzecz 1";"Mieszka I 16";"66-300";"Międzyrzecz";"15.577047348022461";"52.44314956665039";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""19:00""}]";
"POCZTA_POLSKA";"UP Stara Błotnica";"46a";"26-806";"Stara Błotnica";"20.973588943481445";"51.54600143432617";"[{""day"":""MONDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""TUESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""WEDNESDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""THURSDAY"",""from"":""08:00"",""to"":""15:00""},{""day"":""FRIDAY"",""from"":""08:00"",""to"":""20:00""}]";
"POCZTA_POLSKA";"UP Jarocin Poznański 1";"Aleja Niepodległości 13";"63-200";"Jarocin";"17.498302459716797";"51.97309112548828";"[{""day"":""SATURDAY"",""from"":""08:00"",""to"":""14:00""},{""day"":""WORKING"",""from"":""08:00"",""to"":""18:00""}]";
